300 56691
159 35 3
159 39 9
159 41 14
159 44 9
159 46 4
159 48 8
159 52 8
159 54 6
159 55 12
159 57 7
159 58 6
159 59 4
159 62 10
159 63 14
159 66 8
159 67 5
159 68 2
159 69 14
159 71 7
159 72 11
159 73 5
159 75 6
159 77 1
159 78 14
159 79 6
159 81 4
159 83 12
159 84 14
159 86 14
159 87 2
159 88 6
159 89 8
159 90 5
159 91 9
159 92 6
159 96 1
159 100 2
159 104 8
159 105 13
159 107 14
159 109 12
159 110 8
159 111 10
159 114 3
159 117 12
159 118 13
159 119 5
159 120 9
159 121 1
159 122 1
159 124 2
159 125 3
159 126 2
159 127 1
159 128 4
159 129 8
159 130 13
159 131 9
159 132 9
159 133 11
159 135 12
159 137 2
159 138 3
159 142 3
159 143 3
159 145 2
159 150 3
159 151 10
159 152 5
159 153 8
159 154 9
159 156 6
159 164 2
159 165 2
159 166 6
159 168 9
159 169 5
159 170 8
159 171 9
159 172 2
159 174 6
159 175 11
159 176 13
159 181 8
159 182 3
159 183 8
159 184 5
159 187 8
159 190 14
159 191 14
159 192 4
159 194 12
159 195 4
159 196 2
159 198 3
159 199 3
159 200 6
159 201 8
159 203 11
159 207 12
159 208 13
159 209 10
159 212 8
159 213 9
159 214 7
159 215 7
159 216 9
159 218 4
159 219 3
159 220 2
159 221 14
159 222 2
159 223 5
159 225 10
159 226 12
159 228 11
159 229 7
159 231 3
159 232 5
159 233 5
159 234 9
159 239 7
159 241 4
159 242 13
159 244 11
159 246 6
159 247 11
159 248 14
159 249 6
159 251 13
159 254 8
159 255 3
159 256 11
159 257 2
159 258 7
159 259 5
159 262 1
159 263 10
159 265 5
159 266 7
159 268 13
159 269 5
159 271 8
159 273 1
159 274 6
159 276 11
159 277 9
159 279 5
159 280 8
159 281 7
159 282 11
159 283 13
159 284 7
159 285 6
159 287 4
159 289 2
159 290 1
159 292 11
159 293 14
159 295 4
159 297 6
159 298 4
159 299 14
159 300 9
160 2 6
160 3 5
160 4 2
160 5 5
160 7 4
160 8 11
160 9 9
160 10 6
160 13 13
160 14 12
160 15 6
160 17 7
160 19 13
160 21 12
160 25 4
160 26 13
160 27 8
160 28 14
160 29 5
160 30 7
160 32 6
160 33 8
160 34 4
160 35 6
160 37 13
160 38 11
160 39 11
160 42 14
160 43 9
160 44 7
160 45 14
160 46 7
160 47 11
160 49 14
160 50 1
160 52 8
160 53 11
160 56 8
160 59 3
160 60 3
160 61 8
160 63 6
160 69 12
160 71 13
160 72 10
160 73 1
160 77 8
160 78 12
160 79 8
160 80 14
160 81 7
160 82 2
160 83 13
160 85 1
160 86 2
160 89 4
160 90 5
160 92 5
160 95 14
160 97 2
160 99 7
160 101 8
160 102 12
160 103 3
160 104 13
160 105 7
160 106 4
160 107 3
160 109 11
160 110 10
160 111 9
160 112 9
160 113 4
160 114 11
160 116 5
160 118 4
160 119 1
160 120 2
160 121 10
160 122 14
160 123 10
160 124 9
160 130 5
160 133 9
160 134 13
160 135 7
160 138 9
160 139 3
160 140 7
160 142 6
160 143 9
160 144 8
160 145 11
160 146 11
160 147 6
160 148 13
160 149 1
160 150 4
160 152 12
160 153 13
160 155 3
160 156 7
160 157 10
160 158 9
160 159 7
160 163 13
160 164 14
160 168 13
160 170 5
160 172 7
160 173 11
160 174 7
160 175 8
160 177 3
160 179 12
160 180 2
160 181 5
160 183 7
160 185 3
160 186 5
160 187 1
160 189 9
160 190 8
160 192 13
160 193 7
160 194 8
160 197 2
160 198 1
160 202 4
160 204 2
160 205 10
160 206 9
160 207 6
160 208 2
160 211 7
160 212 6
160 213 8
160 217 3
160 220 7
160 223 8
160 225 14
160 227 1
160 230 10
160 231 1
160 232 14
160 235 4
160 236 11
160 238 3
160 241 11
160 243 8
160 246 12
160 247 10
160 249 13
160 250 10
160 251 10
160 252 10
160 256 6
160 257 14
160 258 14
160 259 14
160 260 11
160 262 7
160 263 5
160 264 8
160 267 6
160 268 3
160 269 6
160 271 14
160 273 1
160 274 11
160 275 12
160 276 1
160 277 11
160 278 14
160 280 3
160 281 10
160 282 13
160 283 1
160 284 1
160 285 6
160 287 12
160 289 7
160 290 4
160 291 11
160 292 11
160 293 8
160 294 6
161 2 12
161 3 7
161 4 3
161 8 2
161 9 11
161 10 5
161 13 7
161 16 14
161 17 9
161 19 8
161 20 13
161 21 1
161 22 4
161 23 12
161 27 6
161 28 1
161 29 13
161 33 1
161 34 10
161 35 1
161 36 12
161 38 2
161 39 8
161 40 2
161 42 4
161 43 6
161 44 8
161 46 7
161 48 4
161 49 1
161 51 7
161 52 6
161 53 5
161 54 5
161 55 3
161 56 12
161 58 10
161 59 14
161 60 7
161 61 9
161 63 5
161 64 1
161 66 14
161 68 11
161 69 3
161 70 8
161 71 14
161 72 4
161 75 3
161 77 4
161 78 7
161 79 6
161 81 3
161 82 6
161 83 6
161 84 1
161 85 14
161 86 4
161 87 13
161 88 9
161 89 10
161 91 6
161 92 8
161 93 11
161 95 13
161 96 1
161 97 8
161 98 10
161 99 5
161 101 11
161 102 3
161 103 10
161 106 10
161 109 7
161 110 2
161 111 2
161 112 2
161 113 9
161 116 8
161 120 7
161 122 12
161 123 1
161 124 12
161 126 12
161 128 3
161 130 1
161 131 6
161 132 10
161 133 12
161 134 13
161 135 14
161 136 14
161 138 2
161 140 5
161 141 14
161 142 10
161 143 14
161 145 4
161 147 10
161 148 14
161 150 9
161 152 7
161 156 11
161 159 2
161 163 13
161 165 11
161 167 11
161 169 3
161 170 12
161 171 2
161 172 6
161 173 12
161 174 1
161 176 11
161 177 8
161 179 1
161 180 12
161 181 12
161 182 14
161 183 6
161 184 11
161 185 6
161 186 12
161 187 10
161 188 14
161 189 10
161 190 8
161 193 4
161 194 10
161 195 10
161 196 3
161 197 12
161 198 9
161 199 10
161 201 4
161 203 13
161 205 13
161 206 2
161 207 6
161 209 3
161 210 9
161 211 8
161 213 12
161 215 5
161 216 8
161 217 9
161 218 13
161 219 6
161 220 10
161 221 4
161 222 4
161 223 6
161 224 14
161 227 11
161 228 6
161 229 3
161 230 2
161 231 9
161 232 4
161 234 11
161 235 3
161 236 7
161 237 13
161 239 9
161 240 13
161 242 8
161 243 2
161 244 3
161 245 8
161 246 10
161 248 3
161 249 14
161 250 11
161 251 2
161 255 4
161 256 6
161 257 12
161 259 2
161 260 11
161 262 13
161 263 4
161 264 11
161 265 3
161 267 1
161 268 12
161 269 2
161 271 8
161 273 4
161 274 1
161 275 4
161 276 4
161 280 5
161 281 4
161 282 12
161 283 1
161 284 8
161 285 1
161 286 8
161 292 2
161 293 1
161 294 8
161 296 13
161 299 6
162 5 5
162 6 12
162 7 12
162 8 8
162 9 12
162 10 12
162 11 12
162 12 14
162 15 4
162 17 7
162 19 12
162 21 1
162 24 14
162 26 5
162 27 8
162 29 7
162 32 7
162 36 1
162 37 12
162 38 3
162 41 9
162 43 7
162 44 6
162 49 5
162 50 4
162 51 13
162 52 10
162 53 9
162 55 2
162 57 8
162 59 3
162 60 4
162 61 1
162 63 7
162 64 13
162 67 1
162 68 6
162 69 10
162 70 4
162 71 14
162 72 3
162 75 14
162 77 14
162 78 11
162 79 10
162 80 13
162 81 14
162 82 9
162 85 14
162 86 5
162 92 5
162 95 7
162 98 14
162 99 2
162 100 13
162 102 2
162 103 9
162 104 1
162 105 9
162 107 2
162 108 13
162 109 3
162 110 11
162 111 14
162 116 8
162 119 8
162 121 6
162 122 4
162 124 2
162 125 14
162 126 6
162 127 8
162 128 14
162 129 9
162 130 10
162 131 11
162 132 4
162 133 10
162 134 14
162 139 3
162 141 9
162 143 12
162 144 11
162 149 13
162 150 13
162 151 11
162 152 14
162 153 13
162 154 2
162 155 4
162 157 10
162 158 14
162 159 14
162 161 8
162 163 14
162 164 4
162 165 12
162 166 10
162 167 4
162 168 1
162 171 4
162 173 4
162 174 14
162 175 4
162 176 1
162 177 11
162 178 11
162 180 5
162 182 8
162 185 14
162 189 7
162 190 5
162 191 13
162 192 9
162 193 3
162 194 7
162 195 5
162 196 11
162 197 13
162 198 14
162 199 2
162 200 7
162 202 3
162 205 8
162 206 4
162 207 3
162 210 3
162 211 2
162 212 10
162 216 13
162 217 5
162 218 12
162 220 7
162 221 2
162 225 8
162 226 2
162 227 5
162 228 5
162 229 10
162 230 2
162 232 8
162 233 11
162 234 8
162 235 11
162 236 4
162 237 10
162 239 6
162 240 6
162 241 13
162 242 4
162 243 13
162 245 14
162 246 8
162 247 9
162 249 11
162 251 1
162 252 12
162 253 6
162 254 3
162 256 5
162 258 10
162 259 8
162 260 9
162 263 13
162 264 5
162 267 4
162 269 4
162 271 1
162 272 6
162 274 8
162 275 5
162 276 8
162 277 3
162 279 12
162 280 12
162 282 8
162 283 12
162 284 9
162 285 12
162 287 13
162 288 6
162 290 14
162 291 10
162 293 12
162 295 12
162 296 4
162 297 2
162 298 8
162 299 11
162 300 5
163 1 13
163 3 3
163 5 9
163 6 2
163 8 5
163 9 14
163 10 13
163 11 14
163 12 12
163 13 7
163 15 5
163 16 9
163 18 10
163 20 10
163 23 3
163 25 5
163 27 5
163 29 5
163 30 4
163 31 3
163 32 9
163 33 9
163 35 7
163 36 8
163 37 1
163 38 6
163 40 11
163 41 12
163 42 14
163 47 2
163 48 12
163 53 11
163 54 14
163 56 2
163 58 10
163 59 4
163 60 3
163 61 2
163 62 9
163 63 10
163 64 1
163 66 11
163 67 13
163 68 4
163 70 6
163 71 3
163 72 5
163 73 4
163 74 4
163 75 11
163 76 2
163 77 10
163 78 11
163 79 1
163 83 2
163 84 1
163 85 7
163 87 10
163 90 8
163 92 9
163 94 11
163 95 2
163 97 3
163 100 7
163 102 12
163 103 1
163 104 3
163 105 11
163 107 13
163 109 6
163 111 5
163 112 4
163 113 9
163 116 12
163 117 2
163 118 6
163 119 13
163 123 1
163 125 6
163 127 5
163 129 4
163 130 7
163 131 4
163 134 4
163 135 11
163 136 10
163 138 9
163 140 5
163 141 6
163 143 3
163 144 6
163 146 7
163 147 3
163 149 12
163 150 3
163 151 10
163 153 13
163 155 12
163 157 14
163 158 3
163 159 1
163 161 5
163 164 5
163 166 8
163 168 6
163 170 4
163 171 7
163 172 7
163 173 6
163 175 8
163 177 5
163 178 12
163 179 7
163 180 14
163 182 8
163 183 8
163 184 9
163 185 3
163 187 3
163 189 9
163 190 12
163 191 13
163 199 4
163 200 3
163 201 9
163 202 1
163 203 6
163 207 5
163 208 1
163 210 5
163 212 5
163 213 11
163 215 5
163 216 7
163 217 12
163 221 9
163 222 6
163 223 13
163 224 11
163 226 14
163 227 9
163 229 8
163 230 13
163 231 14
163 232 7
163 235 9
163 236 8
163 237 14
163 240 1
163 242 10
163 243 14
163 244 9
163 245 8
163 246 4
163 248 2
163 250 11
163 251 1
163 252 4
163 253 3
163 254 5
163 255 3
163 256 1
163 257 8
163 259 6
163 260 11
163 261 2
163 263 13
163 264 4
163 265 5
163 267 11
163 269 11
163 271 5
163 272 6
163 274 4
163 275 1
163 277 12
163 278 10
163 280 7
163 281 1
163 282 10
163 284 5
163 285 9
163 286 3
163 288 8
163 291 13
163 292 12
163 293 1
163 294 8
163 298 6
163 300 12
164 1 13
164 2 4
164 3 11
164 4 1
164 5 4
164 6 3
164 7 11
164 8 7
164 9 10
164 10 8
164 11 14
164 12 7
164 15 10
164 16 14
164 17 4
164 18 12
164 19 6
164 26 2
164 29 7
164 30 14
164 32 9
164 35 5
164 39 7
164 40 14
164 43 11
164 49 4
164 50 6
164 51 1
164 52 3
164 53 12
164 55 13
164 56 8
164 57 12
164 58 3
164 60 1
164 61 12
164 62 8
164 63 2
164 64 12
164 65 4
164 66 8
164 67 10
164 68 7
164 69 10
164 70 8
164 75 3
164 78 9
164 79 14
164 80 9
164 83 8
164 84 11
164 86 10
164 87 5
164 89 3
164 90 13
164 91 4
164 92 1
164 95 12
164 96 5
164 97 9
164 99 4
164 101 5
164 102 10
164 103 13
164 104 7
164 105 10
164 107 8
164 108 12
164 110 1
164 111 7
164 114 2
164 115 6
164 116 8
164 117 11
164 118 6
164 120 7
164 121 12
164 122 13
164 123 11
164 124 14
164 125 1
164 127 4
164 128 1
164 129 2
164 130 14
164 132 9
164 133 5
164 135 4
164 137 13
164 138 1
164 139 9
164 140 11
164 141 2
164 143 5
164 144 9
164 146 7
164 147 12
164 148 11
164 149 6
164 150 11
164 151 10
164 152 7
164 154 3
164 156 4
164 157 13
164 158 11
164 161 14
164 162 1
164 163 13
164 166 5
164 168 1
164 169 6
164 171 8
164 172 2
164 173 7
164 174 7
164 175 10
164 176 4
164 177 1
164 178 11
164 180 2
164 181 7
164 182 3
164 185 11
164 187 6
164 188 9
164 190 12
164 193 5
164 195 6
164 197 1
164 199 9
164 200 3
164 201 1
164 203 14
164 206 4
164 207 11
164 208 1
164 211 9
164 212 12
164 213 13
164 214 13
164 215 1
164 216 3
164 217 13
164 219 3
164 220 6
164 221 2
164 222 3
164 224 13
164 226 5
164 227 3
164 228 10
164 232 3
164 236 7
164 239 9
164 241 3
164 244 9
164 245 5
164 249 7
164 250 8
164 251 10
164 252 9
164 255 9
164 256 8
164 257 11
164 258 14
164 261 11
164 262 12
164 263 8
164 264 9
164 267 8
164 268 11
164 270 9
164 272 6
164 273 11
164 275 12
164 277 1
164 279 7
164 280 8
164 283 8
164 285 11
164 286 10
164 287 5
164 288 7
164 289 13
164 290 11
164 291 12
164 292 1
164 293 13
164 295 14
164 297 14
164 299 7
165 2 13
165 4 2
165 5 10
165 6 11
165 7 3
165 9 9
165 10 4
165 11 13
165 12 14
165 13 10
165 14 5
165 16 10
165 17 8
165 19 6
165 20 4
165 22 2
165 23 13
165 28 11
165 29 13
165 30 10
165 31 4
165 33 7
165 34 8
165 35 3
165 37 10
165 38 5
165 39 14
165 40 11
165 42 3
165 43 8
165 44 2
165 45 8
165 46 3
165 47 12
165 48 8
165 54 3
165 55 13
165 60 9
165 61 1
165 65 6
165 67 14
165 68 8
165 69 7
165 72 11
165 73 2
165 74 8
165 75 4
165 76 4
165 80 7
165 84 1
165 85 7
165 86 12
165 87 14
165 89 2
165 90 9
165 91 6
165 92 8
165 93 10
165 96 14
165 98 2
165 100 6
165 103 2
165 104 14
165 105 9
165 108 11
165 109 3
165 111 13
165 112 3
165 114 14
165 116 12
165 118 4
165 119 14
165 120 5
165 121 10
165 122 2
165 123 9
165 125 1
165 126 5
165 127 3
165 129 2
165 130 2
165 132 8
165 133 1
165 134 11
165 135 7
165 136 7
165 139 3
165 143 11
165 144 11
165 147 3
165 148 13
165 150 13
165 152 13
165 153 2
165 154 3
165 155 7
165 158 9
165 159 13
165 161 7
165 163 8
165 164 2
165 166 13
165 168 13
165 170 7
165 172 2
165 173 8
165 174 12
165 177 3
165 179 9
165 180 3
165 182 8
165 184 8
165 185 5
165 186 11
165 187 9
165 192 10
165 195 11
165 197 2
165 199 7
165 200 10
165 202 11
165 205 8
165 208 5
165 209 1
165 210 1
165 211 6
165 212 10
165 214 5
165 216 10
165 217 4
165 218 10
165 219 1
165 220 1
165 221 10
165 223 9
165 225 10
165 226 11
165 228 11
165 230 1
165 232 2
165 233 5
165 234 4
165 235 2
165 236 5
165 237 6
165 239 1
165 240 7
165 242 13
165 243 11
165 244 13
165 245 5
165 246 8
165 247 11
165 248 14
165 250 9
165 251 12
165 252 3
165 253 1
165 254 4
165 255 9
165 256 4
165 257 3
165 258 12
165 260 3
165 261 1
165 264 6
165 265 11
165 267 13
165 268 9
165 269 13
165 273 9
165 276 10
165 277 12
165 281 11
165 286 12
165 287 12
165 289 7
165 290 9
165 291 14
165 292 13
165 293 9
165 294 3
165 295 4
165 297 8
165 298 1
165 299 10
165 300 8
166 1 9
166 4 3
166 5 14
166 6 2
166 7 5
166 8 1
166 10 6
166 11 11
166 13 2
166 14 10
166 15 4
166 16 9
166 18 8
166 19 9
166 20 9
166 21 8
166 23 8
166 24 7
166 25 5
166 26 6
166 27 10
166 28 8
166 30 10
166 31 12
166 32 10
166 33 9
166 34 7
166 35 6
166 38 13
166 39 11
166 41 6
166 42 2
166 45 5
166 48 12
166 49 2
166 50 8
166 52 5
166 53 14
166 54 14
166 55 9
166 56 11
166 57 14
166 58 11
166 60 7
166 61 1
166 63 10
166 64 8
166 65 11
166 66 14
166 67 5
166 68 12
166 69 7
166 72 4
166 73 14
166 74 10
166 78 3
166 81 2
166 85 3
166 88 11
166 89 3
166 90 9
166 95 5
166 97 9
166 98 7
166 100 12
166 101 11
166 102 1
166 107 8
166 108 13
166 110 9
166 114 1
166 116 2
166 119 9
166 121 12
166 122 9
166 123 11
166 124 2
166 125 3
166 126 3
166 128 8
166 129 7
166 130 4
166 131 9
166 132 14
166 133 14
166 134 8
166 135 7
166 138 13
166 139 2
166 141 8
166 144 11
166 145 8
166 150 13
166 151 12
166 153 4
166 154 7
166 156 9
166 158 2
166 161 14
166 164 4
166 167 4
166 168 12
166 172 9
166 173 5
166 174 8
166 175 1
166 176 7
166 178 8
166 180 4
166 181 4
166 182 3
166 185 3
166 187 10
166 188 3
166 189 4
166 190 5
166 191 8
166 192 4
166 193 10
166 194 6
166 195 8
166 196 10
166 197 10
166 199 7
166 202 3
166 203 2
166 204 13
166 205 2
166 208 10
166 211 9
166 212 9
166 213 5
166 214 5
166 215 6
166 218 12
166 220 13
166 223 3
166 225 9
166 226 13
166 231 14
166 232 4
166 233 13
166 234 11
166 236 5
166 239 5
166 241 1
166 242 4
166 243 2
166 245 3
166 246 9
166 248 10
166 249 1
166 250 2
166 252 4
166 253 14
166 254 5
166 256 12
166 257 7
166 258 8
166 259 12
166 261 6
166 263 4
166 264 11
166 265 11
166 266 13
166 267 4
166 268 10
166 270 11
166 274 13
166 276 8
166 279 6
166 281 10
166 282 6
166 284 10
166 285 10
166 286 2
166 287 3
166 289 5
166 290 10
166 292 3
166 293 5
166 294 8
166 297 8
166 298 8
166 300 7
167 1 8
167 2 11
167 4 7
167 5 1
167 6 12
167 7 7
167 8 5
167 9 4
167 11 12
167 13 12
167 14 4
167 15 1
167 18 5
167 19 5
167 20 11
167 21 11
167 22 7
167 23 10
167 25 2
167 26 1
167 27 10
167 29 1
167 32 1
167 33 11
167 36 11
167 37 2
167 38 9
167 39 9
167 40 4
167 43 6
167 46 8
167 47 1
167 50 1
167 51 13
167 52 10
167 53 13
167 54 9
167 58 2
167 59 6
167 60 4
167 61 8
167 62 10
167 65 2
167 66 9
167 67 9
167 68 14
167 72 6
167 74 13
167 75 1
167 76 1
167 78 2
167 80 11
167 81 6
167 84 7
167 85 3
167 86 7
167 89 10
167 91 1
167 93 4
167 94 7
167 97 12
167 99 8
167 102 12
167 103 8
167 104 6
167 105 11
167 108 1
167 109 1
167 110 5
167 112 6
167 113 2
167 114 12
167 117 13
167 119 13
167 120 1
167 121 5
167 122 9
167 123 1
167 125 9
167 126 10
167 127 7
167 130 13
167 134 3
167 136 11
167 137 11
167 139 13
167 140 9
167 141 1
167 143 5
167 147 7
167 148 6
167 149 10
167 150 1
167 151 9
167 152 10
167 154 2
167 156 13
167 157 4
167 159 2
167 160 14
167 161 4
167 162 8
167 163 2
167 165 8
167 169 2
167 171 13
167 172 7
167 173 3
167 174 3
167 175 13
167 177 7
167 179 11
167 182 6
167 184 2
167 186 8
167 188 3
167 189 7
167 191 8
167 192 13
167 193 9
167 194 8
167 195 4
167 196 10
167 197 4
167 198 5
167 199 9
167 200 4
167 201 3
167 202 13
167 204 2
167 205 10
167 208 2
167 209 4
167 210 14
167 212 10
167 213 12
167 214 8
167 217 12
167 219 5
167 222 3
167 224 1
167 226 8
167 227 1
167 229 11
167 230 9
167 232 2
167 234 8
167 236 9
167 237 11
167 238 12
167 240 13
167 241 11
167 242 9
167 245 10
167 247 5
167 249 6
167 250 5
167 251 13
167 253 6
167 254 12
167 255 12
167 256 3
167 260 14
167 264 10
167 266 7
167 270 2
167 271 2
167 273 7
167 274 10
167 276 3
167 277 13
167 280 9
167 281 13
167 282 6
167 283 10
167 284 1
167 286 10
167 287 5
167 288 12
167 289 13
167 290 5
167 291 1
167 296 14
167 297 10
167 298 1
167 300 4
168 2 1
168 4 9
168 5 5
168 6 8
168 7 11
168 8 9
168 9 11
168 10 3
168 13 7
168 15 11
168 16 7
168 18 14
168 19 10
168 21 14
168 24 1
168 26 1
168 27 14
168 28 10
168 29 14
168 30 6
168 34 9
168 35 5
168 36 9
168 37 8
168 40 9
168 41 7
168 44 9
168 45 14
168 47 9
168 49 13
168 50 12
168 51 2
168 56 13
168 58 14
168 60 7
168 61 3
168 62 14
168 63 9
168 64 3
168 65 8
168 66 1
168 67 14
168 68 12
168 70 6
168 71 10
168 72 13
168 74 3
168 76 14
168 77 13
168 80 11
168 81 10
168 83 8
168 84 3
168 87 9
168 88 2
168 90 10
168 91 7
168 92 11
168 93 2
168 94 11
168 95 9
168 97 1
168 98 11
168 100 12
168 101 6
168 102 5
168 103 13
168 104 6
168 105 3
168 106 1
168 109 14
168 112 7
168 114 2
168 115 10
168 116 5
168 117 14
168 120 14
168 121 10
168 123 3
168 124 10
168 125 2
168 126 14
168 127 1
168 128 1
168 129 2
168 130 4
168 131 3
168 133 13
168 134 2
168 135 3
168 137 10
168 139 2
168 141 4
168 142 9
168 143 11
168 144 7
168 145 10
168 148 2
168 150 14
168 151 6
168 152 14
168 155 4
168 159 12
168 160 4
168 164 14
168 165 3
168 166 8
168 170 2
168 172 1
168 177 13
168 179 8
168 180 4
168 181 4
168 182 3
168 183 9
168 185 13
168 186 5
168 188 11
168 189 9
168 190 9
168 192 11
168 193 3
168 196 4
168 197 8
168 199 10
168 200 1
168 202 13
168 203 10
168 207 9
168 208 12
168 211 11
168 212 2
168 214 10
168 215 10
168 217 5
168 218 10
168 220 7
168 224 12
168 225 12
168 226 12
168 229 12
168 230 1
168 232 7
168 233 3
168 234 14
168 235 6
168 236 12
168 238 14
168 239 12
168 241 11
168 242 1
168 243 2
168 245 5
168 247 10
168 248 4
168 250 12
168 251 10
168 254 5
168 255 14
168 256 11
168 257 4
168 258 11
168 259 13
168 261 7
168 263 14
168 264 14
168 265 5
168 266 13
168 269 6
168 272 11
168 273 14
168 274 3
168 276 8
168 277 13
168 278 13
168 279 5
168 281 8
168 282 11
168 284 11
168 285 4
168 289 10
168 290 7
168 292 13
168 294 4
168 298 5
168 299 6
169 2 14
169 3 1
169 4 10
169 5 9
169 6 7
169 8 11
169 9 1
169 10 4
169 11 3
169 12 5
169 16 13
169 17 4
169 19 1
169 21 5
169 22 5
169 23 6
169 24 6
169 25 4
169 27 8
169 29 7
169 34 9
169 36 6
169 37 1
169 41 1
169 42 9
169 43 13
169 44 11
169 45 1
169 48 1
169 49 10
169 50 14
169 54 11
169 55 10
169 57 13
169 59 4
169 61 5
169 62 3
169 64 5
169 65 2
169 67 14
169 68 14
169 69 5
169 73 3
169 75 7
169 76 12
169 77 10
169 78 1
169 79 5
169 81 12
169 82 10
169 83 6
169 90 11
169 92 10
169 93 3
169 94 10
169 96 9
169 97 12
169 98 13
169 99 7
169 100 11
169 101 4
169 102 5
169 104 6
169 107 13
169 108 5
169 109 9
169 110 6
169 111 13
169 112 5
169 113 10
169 115 7
169 118 14
169 119 10
169 121 7
169 122 4
169 125 6
169 128 6
169 131 2
169 132 8
169 133 2
169 134 14
169 135 10
169 137 10
169 138 2
169 139 7
169 140 12
169 141 1
169 142 6
169 143 4
169 144 4
169 145 2
169 146 6
169 151 12
169 152 7
169 154 13
169 155 2
169 157 13
169 159 8
169 160 9
169 161 5
169 164 4
169 166 9
169 167 2
169 170 5
169 171 10
169 173 7
169 178 8
169 180 14
169 183 10
169 186 1
169 187 1
169 190 12
169 191 14
169 192 13
169 194 3
169 196 13
169 197 7
169 199 8
169 201 7
169 202 8
169 203 11
169 204 13
169 205 8
169 206 12
169 207 4
169 208 9
169 209 2
169 210 8
169 211 14
169 212 3
169 213 10
169 214 8
169 216 4
169 217 10
169 218 10
169 220 8
169 222 8
169 225 3
169 226 6
169 228 2
169 229 7
169 230 10
169 232 3
169 233 7
169 237 9
169 238 14
169 240 4
169 241 5
169 243 10
169 245 11
169 246 3
169 247 1
169 248 3
169 250 8
169 256 6
169 257 11
169 258 5
169 259 12
169 260 3
169 261 12
169 264 8
169 267 13
169 269 9
169 272 14
169 273 10
169 274 12
169 275 13
169 276 13
169 278 13
169 281 6
169 284 5
169 285 14
169 286 1
169 288 6
169 289 13
169 290 9
169 294 1
169 295 9
169 297 2
169 298 12
170 1 2
170 2 10
170 3 10
170 4 6
170 6 11
170 7 4
170 8 6
170 9 3
170 10 2
170 11 11
170 13 14
170 14 11
170 15 11
170 16 1
170 18 5
170 21 2
170 22 1
170 23 5
170 25 12
170 26 1
170 29 13
170 31 7
170 32 14
170 33 12
170 34 7
170 36 11
170 37 5
170 38 12
170 39 7
170 40 10
170 41 10
170 42 10
170 43 4
170 44 11
170 45 3
170 46 9
170 48 12
170 51 6
170 53 8
170 55 13
170 56 14
170 57 5
170 58 3
170 60 8
170 62 14
170 68 4
170 69 3
170 70 1
170 71 9
170 72 2
170 76 10
170 78 14
170 79 2
170 81 8
170 83 9
170 85 4
170 86 5
170 87 10
170 88 6
170 90 14
170 91 3
170 92 4
170 93 14
170 94 1
170 95 8
170 100 2
170 102 14
170 103 10
170 104 12
170 106 7
170 107 2
170 108 7
170 109 9
170 112 11
170 114 7
170 116 12
170 118 7
170 120 2
170 121 5
170 122 1
170 124 2
170 125 2
170 126 2
170 127 7
170 128 13
170 129 4
170 130 10
170 132 13
170 133 11
170 134 11
170 136 2
170 138 13
170 139 4
170 140 11
170 141 10
170 143 3
170 144 11
170 146 2
170 148 11
170 149 12
170 150 13
170 152 12
170 155 2
170 158 2
170 159 9
170 161 10
170 162 8
170 165 14
170 166 11
170 168 9
170 169 3
170 172 9
170 173 10
170 174 13
170 179 9
170 181 13
170 182 13
170 183 7
